34,District Total,Total,"35787","4816",170,106,179,"1172",21,2,13,"12505","54771"
35,Queens,Active,"33926","3714",126,59,163,"1063",20,1,8,"10379","49459"
35,Queens,Inactive,"2207",265,17,4,11,59,0,0,1,645,"3209"
35,Queens,Total,"36133","3979",143,63,174,"1122",20,1,9,"11024","52668"
35,District Total,Active,"33926","3714",126,59,163,"1063",20,1,8,"10379","49459"
35,District Total,Inactive,"2207",265,17,4,11,59,0,0,1,645,"3209"
35,District Total,Total,"36133","3979",143,63,174,"1122",20,1,9,"11024","52668"
36,Queens,Active,"42338","6884",254,202,187,"2113",16,1,50,"15449","67494"
36,Queens,Inactive,"3849",655,26,28,19,297,0,0,9,"1692","6575"
36,Queens,Total,"46187","7539",280,230,206,"2410",16,1,59,"17141","74069"
36,District Total,Active,"42338","6884",254,202,187,"2113",16,1,50,"15449","67494"
36,District Total,Inactive,"3849",655,26,28,19,297,0,0,9,"1692","6575"
36,District Total,Total,"46187","7539",280,230,206,"2410",16,1,59,"17141","74069"
37,Queens,Active,"41052","6240",276,210,278,"1680",22,0,43,"14925","64726"
37,Queens,Inactive,"3383",590,32,19,27,189,0,0,3,"1392","5635"
37,Queens,Total,"44435","6830",308,229,305,"1869",22,0,46,"16317","70361"
37,District Total,Active,"41052","6240",276,210,278,"1680",22,0,43,"14925","64726"
37,District Total,Inactive,"3383",590,32,19,27,189,0,0,3,"1392","5635"
37,District Total,Total,"44435","6830",308,229,305,"1869",22,0,46,"16317","70361"
38,Kings,Active,1,0,0,0,0,0,0,0,0,0,1
38,Kings,Total,1,0,0,0,0,0,0,0,0,0,1
38,Queens,Active,"35496","5956",346,95,257,"1370",17,5,17,"12616","56175"
38,Queens,Inactive,"1888",394,28,6,18,92,0,0,1,667,"3094"
38,Queens,Total,"37384","6350",374,101,275,"1462",17,5,18,"13283","59269"
38,District Total,Active,"35497","5956",346,95,257,"1370",17,5,17,"12616","56176"
38,District Total,Inactive,"1888",394,28,6,18,92,0,0,1,667,"3094"
38,District Total,Total,"37385","6350",374,101,275,"1462",17,5,18,"13283","59270"
39,Queens,Active,"28201","3709",108,81,132,855,15,1,3,"10368","43473"
39,Queens,Inactive,"1516",250,12,6,9,57,0,0,1,543,"2394"
39,Queens,Total,"29717","3959",120,87,141,912,15,1,4,"10911","45867"
39,District Total,Active,"28201","3709",108,81,132,855,15,1,3,"10368","43473"
39,District Total,Inactive,"1516",250,12,6,9,57,0,0,1,543,"2394"
39,District Total,Total,"29717","3959",120,87,141,912,15,1,4,"10911","45867"
40,Queens,Active,"28399","5915",208,63,99,939,12,2,6,"12851","48494"
40,Queens,Inactive,"2039",417,19,0,11,82,0,0,1,850,"3419"
40,Queens,Total,"30438","6332",227,63,110,"1021",12,2,7,"13701","51913"
40,District Total,Active,"28399","5915",208,63,99,939,12,2,6,"12851","48494"
40,District Total,Inactive,"2039",417,19,0,11,82,0,0,1,850,"3419"
40,District Total,Total,"30438","6332",227,63,110,"1021",12,2,7,"13701","51913"
41,Kings,Active,"42946","10108",329,67,171,"1580",8,1,24,"14309","69543"
41,Kings,Inactive,"2531",613,18,3,9,100,0,0,0,877,"4151"
41,Kings,Total,"45477","10721",347,70,180,"1680",8,1,24,"15186","73694"
41,District Total,Active,"42946","10108",329,67,171,"1580",8,1,24,"14309","69543"
41,District Total,Inactive,"2531",613,18,3,9,100,0,0,0,877,"4151"
41,District Total,Total,"45477","10721",347,70,180,"1680",8,1,24,"15186","73694"
42,Kings,Active,"54041","3642",150,126,308,"1345",12,1,18,"9936","69579"
42,Kings,Inactive,"4213",307,16,6,37,138,0,0,1,970,"5688"
42,Kings,Total,"58254","3949",166,132,345,"1483",12,1,19,"10906","75267"
42,District Total,Active,"54041","3642",150,126,308,"1345",12,1,18,"9936","69579"
42,District Total,Inactive,"4213",307,16,6,37,138,0,0,1,970,"5688"
42,District Total,Total,"58254","3949",166,132,345,"1483",12,1,19,"10906","75267"
43,Kings,Active,"59651","3444",162,133,309,"1470",15,1,20,"9964","75169"
43,Kings,Inactive,"5315",359,18,11,59,169,0,0,1,"1154","7086"
43,Kings,Total,"64966","3803",180,144,368,"1639",15,1,21,"11118","82255"
43,District Total,Active,"59651","3444",162,133,309,"1470",15,1,20,"9964","75169"
43,District Total,Inactive,"5315",359,18,11,59,169,0,0,1,"1154","7086"
43,District Total,Total,"64966","3803",180,144,368,"1639",15,1,21,"11118","82255"
44,Kings,Active,"46471","6577",273,242,273,"1572",13,0,33,"13653","69107"
44,Kings,Inactive,"4047",599,26,21,38,212,0,0,1,"1428","6372"
44,Kings,Total,"50518","7176",299,263,311,"1784",13,0,34,"15081","75479"
44,District Total,Active,"46471","6577",273,242,273,"1572",13,0,33,"13653","69107"
44,District Total,Inactive,"4047",599,26,21,38,212,0,0,1,"1428","6372"
44,District Total,Total,"50518","7176",299,263,311,"1784",13,0,34,"15081","75479"
45,Kings,Active,"28337","11831",260,90,143,"1371",8,2,16,"14759","56817"
45,Kings,Inactive,"2114",742,18,5,5,113,0,0,3,"1149","4149"
45,Kings,Total,"30451","12573",278,95,148,"1484",8,2,19,"15908","60966"
45,District Total,Active,"28337","11831",260,90,143,"1371",8,2,16,"14759","56817"
45,District Total,Inactive,"2114",742,18,5,5,113,0,0,3,"1149","4149"
45,District Total,Total,"30451","12573",278,95,148,"1484",8,2,19,"15908","60966"
46,Kings,Active,"36729","14411",523,144,208,"2059",15,5,34,"14996","69124"
46,Kings,Inactive,"3315",948,42,6,23,202,0,0,0,"1291","5827"
46,Kings,Total,"40044","15359",565,150,231,"2261",15,5,34,"16287","74951"
46,District Total,Active,"36729","14411",523,144,208,"2059",15,5,34,"14996","69124"
46,District Total,Inactive,"3315",948,42,6,23,202,0,0,0,"1291","5827"
46,District Total,Total,"40044","15359",565,150,231,"2261",15,5,34,"16287","74951"
47,Kings,Active,"28508","8269",277,85,163,"1207",15,2,17,"15103","53646"
47,Kings,Inactive,"2083",595,40,3,17,97,0,0,0,979,"3814"
47,Kings,Total,"30591","8864",317,88,180,"1304",15,2,17,"16082","57460"
47,District Total,Active,"28508","8269",277,85,163,"1207",15,2,17,"15103","53646"
47,District Total,Inactive,"2083",595,40,3,17,97,0,0,0,979,"3814"
47,District Total,Total,"30591","8864",317,88,180,"1304",15,2,17,"16082","57460"
48,Kings,Active,"30729","9935",422,48,61,711,2,0,7,"10625","52540"
48,Kings,Inactive,"1843",578,21,0,10,60,0,0,2,831,"3345"
48,Kings,Total,"32572","10513",443,48,71,771,2,0,9,"11456","55885"
48,District Total,Active,"30729","9935",422,48,61,711,2,0,7,"10625","52540"
48,District Total,Inactive,"1843",578,21,0,10,60,0,0,2,831,"3345"
48,District Total,Total,"32572","10513",443,48,71,771,2,0,9,"11456","55885"
49,Kings,Active,"23158","6539",277,55,137,963,17,1,12,"14563","45722"
49,Kings,Inactive,"1789",589,26,8,18,101,0,0,2,"1028","3561"
49,Kings,Total,"24947","7128",303,63,155,"1064",17,1,14,"15591","49283"
49,District Total,Active,"23158","6539",277,55,137,963,17,1,12,"14563","45722"
49,District Total,Inactive,"1789",589,26,8,18,101,0,0,2,"1028","3561"
49,District Total,Total,"24947","7128",303,63,155,"1064",17,1,14,"15591","49283"
50,Kings,Active,"53508","4860",165,365,209,"1773",14,0,63,"13306","74263"
50,Kings,Inactive,"5311",520,16,46,32,269,1,0,9,"1680","7884"
50,Kings,Total,"58819","5380",181,411,241,"2042",15,0,72,"14986","82147"
50,District Total,Active,"53508","4860",165,365,209,"1773",14,0,63,"13306","74263"
50,District Total,Inactive,"5311",520,16,46,32,269,1,0,9,"1680","7884"
50,District Total,Total,"58819","5380",181,411,241,"2042",15,0,72,"14986","82147"
51,Kings,Active,"37519","4534",220,164,266,"1280",24,3,26,"12061","56097"
51,Kings,Inactive,"3423",494,24,22,28,147,0,0,1,"1111","5250"
51,Kings,Total,"40942","5028",244,186,294,"1427",24,3,27,"13172","61347"
51,District Total,Active,"37519","4534",220,164,266,"1280",24,3,26,"12061","56097"
51,District Total,Inactive,"3423",494,24,22,28,147,0,0,1,"1111","5250"
51,District Total,Total,"40942","5028",244,186,294,"1427",24,3,27,"13172","61347"
52,Kings,Active,"67748","5458",112,316,376,"2467",13,0,51,"16757","93298"
52,Kings,Inactive,"7462",819,22,56,55,421,0,0,9,"2414","11258"
52,Kings,Total,"75210","6277",134,372,431,"2888",13,0,60,"19171","104556"
52,District Total,Active,"67748","5458",112,316,376,"2467",13,0,51,"16757","93298"
52,District Total,Inactive,"7462",819,22,56,55,421,0,0,9,"2414","11258"
52,District Total,Total,"75210","6277",134,372,431,"2888",13,0,60,"19171","104556"
53,Kings,Active,"55191","3137",119,230,327,"1491",23,3,44,"12484","73049"
53,Kings,Inactive,"5310",427,24,48,30,194,0,0,2,"1475","7510"
53,Kings,Total,"60501","3564",143,278,357,"1685",23,3,46,"13959","80559"
53,District Total,Active,"55191","3137",119,230,327,"1491",23,3,44,"12484","73049"
53,District Total,Inactive,"5310",427,24,48,30,194,0,0,2,"1475","7510"
53,District Total,Total,"60501","3564",143,278,357,"1685",23,3,46,"13959","80559"
54,Kings,Active,"51290","3141",143,101,346,"1156",29,3,22,"10931","67162"
54,Kings,Inactive,"4235",289,16,10,56,112,0,0,2,923,"5643"
54,Kings,Total,"55525","3430",159,111,402,"1268",29,3,24,"11854","72805"
54,District Total,Active,"51290","3141",143,101,346,"1156",29,3,22,"10931","67162"
54,District Total,Inactive,"4235",289,16,10,56,112,0,0,2,923,"5643"
54,District Total,Total,"55525","3430",159,111,402,"1268",29,3,24,"11854","72805"
55,Kings,Active,"57563","2332",106,66,367,"1208",21,0,10,"8734","70407"
55,Kings,Inactive,"6378",319,15,14,52,184,0,0,2,"1125","8089"
55,Kings,Total,"63941","2651",121,80,419,"1392",21,0,12,"9859","78496"
55,District Total,Active,"57563","2332",106,66,367,"1208",21,0,10,"8734","70407"
55,District Total,Inactive,"6378",319,15,14,52,184,0,0,2,"1125","8089"
55,District Total,Total,"63941","2651",121,80,419,"1392",21,0,12,"9859","78496"
56,Kings,Active,"64393","2223",110,150,416,"1613",25,1,13,"9939","78883"
56,Kings,Inactive,"6929",321,14,13,69,203,0,0,2,"1248","8799"
56,Kings,Total,"71322","2544",124,163,485,"1816",25,1,15,"11187","87682"
56,District Total,Active,"64393","2223",110,150,416,"1613",25,1,13,"9939","78883"
56,District Total,Inactive,"6929",321,14,13,69,203,0,0,2,"1248","8799"
56,District Total,Total,"71322","2544",124,163,485,"1816",25,1,15,"11187","87682"
57,Kings,Active,"71144","2669",89,306,504,"1963",14,1,40,"13509","90239"
57,Kings,Inactive,"7748",403,12,52,80,352,0,0,9,"2040","10696"
57,Kings,Total,"78892","3072",101,358,584,"2315",14,1,49,"15549","100935"
57,District Total,Active,"71144","2669",89,306,504,"1963",14,1,40,"13509","90239"
57,District Total,Inactive,"7748",403,12,52,80,352,0,0,9,"2040","10696"
57,District Total,Total,"78892","3072",101,358,584,"2315",14,1,49,"15549","100935"
58,Kings,Active,"59901","2097",127,31,177,"1307",4,1,7,"8158","71810"
58,Kings,Inactive,"3959",200,14,0,19,103,0,0,0,658,"4953"
58,Kings,Total,"63860","2297",141,31,196,"1410",4,1,7,"8816","76763"
