9,District Total,Total,"102,068","79,658","2,424",458,574,"9,057",30,25,94,"55,372","249,760"
10,Queens,Active,"125,277","8,886",424,119,623,"3,265",49,5,12,"24,929","163,589"
10,Queens,Inactive,"7,651",536,37,4,64,215,1,0,0,"1,471","9,979"
10,Queens,Total,"132,928","9,422",461,123,687,"3,480",50,5,12,"26,400","173,568"
10,District Total,Active,"125,277","8,886",424,119,623,"3,265",49,5,12,"24,929","163,589"
10,District Total,Inactive,"7,651",536,37,4,64,215,1,0,0,"1,471","9,979"
10,District Total,Total,"132,928","9,422",461,123,687,"3,480",50,5,12,"26,400","173,568"
11,Queens,Active,"97,481","29,969","1,350",218,458,"5,021",39,7,53,"41,207","175,803"
11,Queens,Inactive,"5,346","1,746",82,14,28,317,0,0,7,"2,248","9,788"
11,Queens,Total,"102,827","31,715","1,432",232,486,"5,338",39,7,60,"43,455","185,591"
11,District Total,Active,"97,481","29,969","1,350",218,458,"5,021",39,7,53,"41,207","175,803"
11,District Total,Inactive,"5,346","1,746",82,14,28,317,0,0,7,"2,248","9,788"
11,District Total,Total,"102,827","31,715","1,432",232,486,"5,338",39,7,60,"43,455","185,591"
12,Kings,Active,1,0,0,0,0,0,0,0,0,0,1
12,Kings,Total,1,0,0,0,0,0,0,0,0,0,1
12,Queens,Active,"104,215","15,245",588,468,554,"4,518",47,5,95,"37,386","163,121"
12,Queens,Inactive,"8,404","1,431",74,58,63,531,0,0,15,"3,459","14,035"
12,Queens,Total,"112,619","16,676",662,526,617,"5,049",47,5,110,"40,845","177,156"
12,District Total,Active,"104,216","15,245",588,468,554,"4,518",47,5,95,"37,386","163,122"
12,District Total,Inactive,"8,404","1,431",74,58,63,531,0,0,15,"3,459","14,035"
12,District Total,Total,"112,620","16,676",662,526,617,"5,049",47,5,110,"40,845","177,157"
13,Queens,Active,"86,438","10,138",384,217,423,"2,725",48,2,29,"26,409","126,813"
13,Queens,Inactive,"5,268",706,35,13,30,213,0,0,4,"1,680","7,949"
13,Queens,Total,"91,706","10,844",419,230,453,"2,938",48,2,33,"28,089","134,762"
13,District Total,Active,"86,438","10,138",384,217,423,"2,725",48,2,29,"26,409","126,813"
13,District Total,Inactive,"5,268",706,35,13,30,213,0,0,4,"1,680","7,949"
13,District Total,Total,"91,706","10,844",419,230,453,"2,938",48,2,33,"28,089","134,762"
14,Queens,Active,"138,008","10,171",465,179,493,"3,822",46,3,27,"28,088","181,302"
14,Queens,Inactive,"8,493",748,27,11,40,315,1,0,1,"1,867","11,503"
14,Queens,Total,"146,501","10,919",492,190,533,"4,137",47,3,28,"29,955","192,805"
14,District Total,Active,"138,008","10,171",465,179,493,"3,822",46,3,27,"28,088","181,302"
14,District Total,Inactive,"8,493",748,27,11,40,315,1,0,1,"1,867","11,503"
14,District Total,Total,"146,501","10,919",492,190,533,"4,137",47,3,28,"29,955","192,805"
15,Queens,Active,"89,153","32,598","1,706",271,568,"5,036",28,7,60,"37,494","166,921"
15,Queens,Inactive,"5,511","1,774",98,11,45,333,0,0,6,"2,301","10,079"
15,Queens,Total,"94,664","34,372","1,804",282,613,"5,369",28,7,66,"39,795","177,000"
15,District Total,Active,"89,153","32,598","1,706",271,568,"5,036",28,7,60,"37,494","166,921"
15,District Total,Inactive,"5,511","1,774",98,11,45,333,0,0,6,"2,301","10,079"
15,District Total,Total,"94,664","34,372","1,804",282,613,"5,369",28,7,66,"39,795","177,000"
16,Queens,Active,"84,249","15,881",480,194,356,"3,235",33,4,30,"37,078","141,540"
16,Queens,Inactive,"5,964","1,232",49,14,23,274,0,0,3,"2,548","10,107"
16,Queens,Total,"90,213","17,113",529,208,379,"3,509",33,4,33,"39,626","151,647"
16,District Total,Active,"84,249","15,881",480,194,356,"3,235",33,4,30,"37,078","141,540"
16,District Total,Inactive,"5,964","1,232",49,14,23,274,0,0,3,"2,548","10,107"
16,District Total,Total,"90,213","17,113",529,208,379,"3,509",33,4,33,"39,626","151,647"
17,Kings,Active,"81,168","22,800",864,189,299,"2,496",18,1,32,"32,153","140,020"
17,Kings,Inactive,"5,571","1,562",62,9,40,218,0,0,4,"2,606","10,072"
17,Kings,Total,"86,739","24,362",926,198,339,"2,714",18,1,36,"34,759","150,092"
17,District Total,Active,"81,168","22,800",864,189,299,"2,496",18,1,32,"32,153","140,020"
17,District Total,Inactive,"5,571","1,562",62,9,40,218,0,0,4,"2,606","10,072"
17,District Total,Total,"86,739","24,362",926,198,339,"2,714",18,1,36,"34,759","150,092"
18,Kings,Active,"140,780","8,541",346,508,831,"3,625",63,6,104,"30,947","185,751"
18,Kings,Inactive,"13,382","1,029",43,83,114,495,1,0,9,"3,411","18,567"
18,Kings,Total,"154,162","9,570",389,591,945,"4,120",64,6,113,"34,358","204,318"
18,District Total,Active,"140,780","8,541",346,508,831,"3,625",63,6,104,"30,947","185,751"
18,District Total,Inactive,"13,382","1,029",43,83,114,495,1,0,9,"3,411","18,567"
18,District Total,Total,"154,162","9,570",389,591,945,"4,120",64,6,113,"34,358","204,318"
19,Kings,Active,"138,245","12,720",545,103,684,"3,423",35,3,20,"26,596","182,374"
19,Kings,Inactive,"9,974",871,45,13,64,276,0,0,0,"2,027","13,270"
19,Kings,Total,"148,219","13,591",590,116,748,"3,699",35,3,20,"28,623","195,644"
19,District Total,Active,"138,245","12,720",545,103,684,"3,423",35,3,20,"26,596","182,374"
19,District Total,Inactive,"9,974",871,45,13,64,276,0,0,0,"2,027","13,270"
19,District Total,Total,"148,219","13,591",590,116,748,"3,699",35,3,20,"28,623","195,644"
20,Kings,Active,"136,688","7,964",360,297,784,"3,341",38,3,42,"26,640","176,157"
20,Kings,Inactive,"13,035",915,46,60,116,413,0,0,5,"2,958","17,548"
20,Kings,Total,"149,723","8,879",406,357,900,"3,754",38,3,47,"29,598","193,705"
20,District Total,Active,"136,688","7,964",360,297,784,"3,341",38,3,42,"26,640","176,157"
20,District Total,Inactive,"13,035",915,46,60,116,413,0,0,5,"2,958","17,548"
20,District Total,Total,"149,723","8,879",406,357,900,"3,754",38,3,47,"29,598","193,705"
21,Kings,Active,"150,919","8,254",406,461,800,"4,080",31,1,62,"27,906","192,920"
21,Kings,Inactive,"11,416",848,48,34,92,453,0,0,1,"2,767","15,659"
21,Kings,Total,"162,335","9,102",454,495,892,"4,533",31,1,63,"30,673","208,579"
21,District Total,Active,"150,919","8,254",406,461,800,"4,080",31,1,62,"27,906","192,920"
21,District Total,Inactive,"11,416",848,48,34,92,453,0,0,1,"2,767","15,659"
21,District Total,Total,"162,335","9,102",454,495,892,"4,533",31,1,63,"30,673","208,579"
22,Kings,Active,"77,303","32,152","1,346",304,439,"4,365",34,7,77,"39,374","155,401"
22,Kings,Inactive,"5,546","2,192",106,21,43,368,0,1,5,"2,797","11,079"
22,Kings,Total,"82,849","34,344","1,452",325,482,"4,733",34,8,82,"42,171","166,480"
22,District Total,Active,"77,303","32,152","1,346",304,439,"4,365",34,7,77,"39,374","155,401"
22,District Total,Inactive,"5,546","2,192",106,21,43,368,0,1,5,"2,797","11,079"
22,District Total,Total,"82,849","34,344","1,452",325,482,"4,733",34,8,82,"42,171","166,480"
23,Kings,Active,"45,113","14,516",325,123,232,"1,966",19,3,25,"19,560","81,882"
23,Kings,Inactive,"3,988",956,30,7,22,176,0,0,1,"1,588","6,768"
23,Kings,Total,"49,101","15,472",355,130,254,"2,142",19,3,26,"21,148","88,650"
23,Richmond,Active,"49,013","10,760",788,126,454,"2,548",22,3,33,"15,472","79,219"
23,Richmond,Inactive,"3,924",835,46,11,61,246,0,0,3,"1,303","6,429"
23,Richmond,Total,"52,937","11,595",834,137,515,"2,794",22,3,36,"16,775","85,648"
23,District Total,Active,"94,126","25,276","1,113",249,686,"4,514",41,6,58,"35,032","161,101"
23,District Total,Inactive,"7,912","1,791",76,18,83,422,0,0,4,"2,891","13,197"
23,District Total,Total,"102,038","27,067","1,189",267,769,"4,936",41,6,62,"37,923","174,298"
24,Richmond,Active,"76,035","70,464","3,645",254,684,"7,130",29,19,91,"43,717","202,068"
24,Richmond,Inactive,"4,732","3,691",208,21,45,459,0,0,5,"2,637","11,798"
24,Richmond,Total,"80,767","74,155","3,853",275,729,"7,589",29,19,96,"46,354","213,866"
24,District Total,Active,"76,035","70,464","3,645",254,684,"7,130",29,19,91,"43,717","202,068"
24,District Total,Inactive,"4,732","3,691",208,21,45,459,0,0,5,"2,637","11,798"
24,District Total,Total,"80,767","74,155","3,853",275,729,"7,589",29,19,96,"46,354","213,866"
25,Kings,Active,"167,576","7,184",286,601,"1,123","4,775",51,3,79,"30,801","212,479"
25,Kings,Inactive,"18,390","1,063",41,77,167,751,0,0,14,"4,272","24,775"
25,Kings,Total,"185,966","8,247",327,678,"1,290","5,526",51,3,93,"35,073","237,254"
25,District Total,Active,"167,576","7,184",286,601,"1,123","4,775",51,3,79,"30,801","212,479"
25,District Total,Inactive,"18,390","1,063",41,77,167,751,0,0,14,"4,272","24,775"
25,District Total,Total,"185,966","8,247",327,678,"1,290","5,526",51,3,93,"35,073","237,254"
26,Kings,Active,"52,354","5,466",129,272,182,"1,879",10,0,42,"13,453","73,787"
26,Kings,Inactive,"5,177",655,16,35,25,281,0,0,9,"1,806","8,004"
26,Kings,Total,"57,531","6,121",145,307,207,"2,160",10,0,51,"15,259","81,791"
26,New York,Active,"74,086","11,000",211,254,257,"3,171",21,7,93,"25,217","114,317"
